title,content,answer,solution,questionTypeCode,problemLevelCode,problemTypeCode,problemTypeDetailCode,metadata,createdDate,modifiedDate
구스타프 클림트는 음악을 어떻게 표현하였나요?,"음악. 구스타프 클림트, 1901년, 빈 미술사 박물관. 클림트에게 음악은 아주 중요했어요. 베토벤이나 슈베르트의 음악을 그림으로 표현할 만큼 클림트는 음악에 대한 열정을 어머니에게 물려받았어요. 또 음악을 표현할 때 오래된 악기인 리라를 연주하는 그림을 그리곤 했어요. 이 그림은 돌을 이용해서 석판화로 그리스 신화를 보는 듯하지요.",연주하는 그림을 그려서요.,클림트는 음악을 그림으로 표현하기 위해 연주하는 장면을 그렸다고 하였기 때문입니다.,QT01,PL01,PT03,PT0312,"{'options': ['음악을 들으면서 춤을 췄어요.', '노래를 부르면서 그림을 그렸어요.', '악기를 만들어서 연주했어요.', '연주하는 그림을 그려서요.']}",2024-09-23T14:36:01.585938,2024-09-23T14:36:01.585938
나는 엄마에게 어떤 것이 궁금한가요?,"""엄마, 뭐 되고 싶어?"" 공주나라 공주님이 되고 싶고, 부자나라 임금님도 되고 싶고, 공부나라 척척박사도 되고 싶지만. ""엄마가 된 것이 가장 좋아!""",엄마가 되고 싶은 것,"지문에서 엄마가 된 것이 가장 좋다고 말했기 때문에, 엄마가 되고 싶은 것에 대해 궁금해하는 것입니다.",QT01,PL01,PT03,PT0312,"{'options': ['공주나라 공주님이 되고 싶은 것', '부자나라 임금님이 되고 싶은 것', '공부나라 척척박사가 되고 싶은 것', '엄마가 되고 싶은 것']}",2024-09-23T14:36:01.585938,2024-09-23T14:36:01.585938
엄마는 나를 얼마나 사랑하나요?,"""엄마, 나 사랑해?"" 사랑해! 꼬꼬댁 꼬꼬 엄마 닭보다 지지배배 엄마 새보다 풀쩍풀쩍 엄마 캥거루보다 더 많이 많이 이렇게 너를 사랑하지. ""엄마도 힘 세?"" ""그럼! 한번 볼래?"" 화분도 한 번에 번쩍 들고, 산처럼 쌓인 설거지도 싹 하고, 쓱쓱싹싹 목욕도 잘 시키고, 잠자면서 발차기도 잘하잖아.",엄마 닭보다 엄마 새보다 엄마 캥거루보다 더 많이,엄마는 자신이 사랑하는 정도를 여러 가지 동물과 비교하며 나를 더 많이 사랑한다고 말하고 있습니다.,QT01,PL01,PT03,PT0312,"{'options': ['엄마 닭보다 적게', '엄마 새보다 적게', '엄마 캥거루보다 적게', '엄마 닭보다 엄마 새보다 엄마 캥거루보다 더 많이']}",2024-09-23T14:36:01.585938,2024-09-23T14:36:01.585938
엄마는 곰이랑 무엇을 하고 있나요?,"""엄마, 뭐 해?"" ""쿨쿨, 드르렁, 푸우"" 누가 누가 잘 자는지 곰이랑 내기하고 있어. ""뿌드득, 뿌드득""",누가 누가 잘 자는지 내기하고 있어요.,곰이랑 내기하고 있다는 내용이 지문에 나와 있기 때문입니다.,QT01,PL01,PT03,PT0312,"{'options': ['맛있는 음식을 먹고 있어요.', '노래를 부르고 있어요.', '춤을 추고 있어요.', '누가 누가 잘 자는지 내기하고 있어요.']}",2024-09-23T14:36:01.585938,2024-09-23T14:36:01.585938
엄마는 친구를 만나러 가서 기분이 어떨까요?,"""엄마, 어디 가?"" ""친구 만나러!"" 재잘재잘, 종알종알, 소곤소곤 하하하, 호호호, 히히히 ""어때? 재미있겠지?""",친구를 만나 재미있게 이야기 할 생각에 기분이 좋았을 것 같아요.,엄마는 친구를 만나서 재미있게 이야기할 생각을 하고 있으니 기분이 좋았을 것이라고 할 수 있습니다.,QT01,PL01,PT03,PT0312,"{'options': ['슬퍼서 눈물을 흘릴 것 같아요.', '아무 생각도 없을 것 같아요.', '혼자 있어서 외로울 것 같아요.', '친구를 만나 재미있게 이야기 할 생각에 기분이 좋았을 것 같아요.']}",2024-09-23T14:36:01.585938,2024-09-23T14:36:01.585938
문어는 자동차를 보자 어떻게 하였나요?,"이번엔 자동차를 만들어 돌아다녔어. ""우리는 커다란 자동차다! 쌩쌩!"" 그러자 문어가 먹물을 쭈욱 뿜었어. ""이 녀석들! 저리 비켜. 슈우욱"" 물방울들은 뽀그르르 바위 쪽으로 굴러갔지.",먹물을 쭈욱 뿜었어요.,문어는 자동차를 보고 먹물을 쭈욱 뿜었기 때문에 정답은 4번입니다.,QT01,PL01,PT03,PT0312,"{'options': ['자동차에 올라탔어요.', '물방울을 던졌어요.', '자동차를 끌고 갔어요.', '먹물을 쭈욱 뿜었어요.']}",2024-09-23T14:36:01.585938,2024-09-23T14:36:01.585938
물방울들은 슝슝슝 무엇을 하였나요?,"""어서 가보자."" 물방울들은 슝슝슝 무지개를 타며 놀았어. 그러다가 모두 무지개가 되어버렸대.",무지개를 타며 놀았어요.,물방울들은 무지개를 타며 놀았다고 하였으므로 정답은 4번입니다.,QT01,PL01,PT03,PT0312,"{'options': ['비 오는 날 나갔다.', '하늘을 날아갔다.', '무지개를 그렸다.', '무지개를 타며 놀았어요.']}",2024-09-23T14:36:01.585938,2024-09-23T14:36:01.585938
물방울들은 그러다가 모두 무엇이 되고 말았나요?,"""어서 가보자."" 물방울들은 슝슝슝 무지개를 타며 놀았어. 그러다가 모두 무지개가 되어버렸대.",무지개가 되어버렸어요.,지문에 '모두 무지개가 되어버렸대.'라고 적혀 있기 때문에 정답은 무지개가 되어버렸어요.,QT01,PL01,PT03,PT0312,"{'options': ['구름이 되었어요.', '비가 되었어요.', '바다가 되었어요.', '무지개가 되어버렸어요.']}",2024-09-23T14:36:01.585938,2024-09-23T14:36:01.585938
물방울들은 무지개가 어떻다고 하였나요?,"""저기 좀 봐!"" 빨주노초파남보! 무지개가 환히 떠 있었어. ""어? 우리랑 색깔이 같다."" ""슝슝슝 미끄럼틀 같은데?""",우리랑 색깔이 같다고 하였어요.,무지개의 색깔이 물방울들과 같다고 하였기 때문에 답은 4번입니다.,QT01,PL01,PT03,PT0312,"{'options': ['우리랑 색깔이 다르다고 하였어요.', '무지개가 너무 작다고 하였어요.', '무지개가 사라졌다고 하였어요.', '우리랑 색깔이 같다고 하였어요.']}",2024-09-23T14:36:01.585938,2024-09-23T14:36:01.585938
미역 아줌마는 물방울들에게 뭐라고 하였나요?,"물방울들은 얼른 미역 아줌마 뒤로 숨었어. ""안녕, 얘들아?"" ""아이! 미역 아줌마, 간지러워요."" 미역 아줌마는 살랑살랑! 물방울들은 까르르!","안녕, 얘들아?","미역 아줌마는 물방울들에게 '안녕, 얘들아?'라고 인사했기 때문에 1번이 정답입니다.",QT01,PL01,PT03,PT0312,"{'options': ['안녕, 얘들아?', '잘 가세요!', '조심히 놀아!', '너무 배고프네!']}",2024-09-23T14:36:01.586938,2024-09-23T14:36:01.586938
미역 아줌마가 살랑살랑거리자 물방울들은 어떤 반응을 보였나요?,"물방울들은 얼른 미역 아줌마 뒤로 숨었어. ""안녕, 얘들아?"" ""아이! 미역 아줌마, 간지러워요."" 미역 아줌마는 살랑살랑! 물방울들은 까르르!",간지러워하였어요.,물방울들은 미역 아줌마가 살랑살랑거리자 간지러워한다고 말했기 때문이에요.,QT01,PL01,PT03,PT0312,"{'options': ['숨었어요.', '무었어요.', '장난쳤어요.', '간지러워하였어요.']}",2024-09-23T14:36:01.586938,2024-09-23T14:36:01.586938
물방울들은 뭐라고 하였나요?,물방울들은 둥둥 날아올랐어. 더 높이 날아라. 더 멀리 날아라.,"더 높이, 더 멀리 날아라.","물방울들은 더 높이, 더 멀리 날아라고 하였기 때문입니다.",QT01,PL01,PT03,PT0312,"{'options': ['더 낮게 날아라.', '더 빨리 날아라.', '더 가까이 날아라.', '더 높이, 더 멀리 날아라.']}",2024-09-23T14:36:01.586938,2024-09-23T14:36:01.586938
물방울들은 어떻게 되었나요?,물방울들은 둥둥 날아올랐어. 더 높이 날아라. 더 멀리 날아라.,물방울들이 둥둥 날아올랐어요.,지문에서 물방울들이 둥둥 날아올랐다고 했기 때문입니다.,QT01,PL01,PT03,PT0312,"{'options': ['물방울들이 바닥에 떨어졌어요.', '물방울들이 흐르기 시작했어요.', '물방울들이 모여서 하나가 되었어요.', '물방울들이 둥둥 날아올랐어요.']}",2024-09-23T14:36:01.586938,2024-09-23T14:36:01.586938
아기조개는 구름을 보자 어떻게 하였나요?,"물방울들은 함께 모여 동동 떠다녔지. ""푹신푹신! 바다 속 구름이 되어볼까?"" 그러자 아기조개가 입을 뻐금거리며 소리치지 뭐니. ""우와! 구름이다, 구름!"" ""아기조개 덕분에 우리가 더 커졌어!""",입을 뻐금거리며 소리쳤어요.,아기조개는 구름을 보고 입을 뻐금거리며 소리쳤기 때문이에요.,QT01,PL01,PT03,PT0312,"{'options': ['조용히 앉아 있었어요.', '물속에서 숨었어요.', '구름을 따라갔어요.', '입을 뻐금거리며 소리쳤어요.']}",2024-09-23T14:36:01.586938,2024-09-23T14:36:01.586938
힘이 센 엄마는 잠자면서도 무엇을 잘할까요?,"""엄마, 나 사랑해?"" 사랑해! 꼬꼬댁 꼬꼬 엄마 닭보다 지지배배 엄마 새보다 풀쩍풀쩍 엄마 캥거루보다 더 많이 많이 이렇게 너를 사랑하지. ""엄마도 힘 세?"" ""그럼! 한번 볼래?"" 화분도 한 번에 번쩍 들고, 산처럼 쌓인 설거지도 싹 하고, 쓱쓱싹싹 목욕도 잘 시키고, 잠자면서 발차기도 잘하잖아.",발차기도 잘할 만큼 힘이 세다고 했어요.,"지문에는 엄마가 발차기를 잘한다고 적혀 있으므로, 2번이 정답입니다.",QT01,PL01,PT03,PT0312,"{'options': ['물을 마시는 것', '발차기도 잘할 만큼 힘이 세다고 했어요.', '꿈을 꾸는 것', '노래를 부르는 것']}",2024-09-23T14:36:01.586938,2024-09-23T14:36:01.586938
마을의 강물과 집에 일어난 일은 무엇인가요?,"어느 추운 겨울날이었어요. 모든 것이 꽁꽁 얼어붙은 마을이 있었지요. 나무도 꽁꽁, 강물도 꽁꽁, 집도 꽁꽁.",모두 얼어붙었어요.,"지문에서 마을의 강물과 집이 꽁꽁 얼어붙었다고 했기 때문에, 정답은 '모두 얼어붙었어요.'입니다.",QT01,PL01,PT03,PT0312,"{'options': ['모두 타버렸어요.', '모두 녹았어요.', '모두 흔들렸어요.', '모두 얼어붙었어요.']}",2024-09-23T14:36:01.586938,2024-09-23T14:36:01.586938
클림트가 아버지의 영향을 받았다는 것을 어떻게 알 수 있나요?,그래서 아버지의 영향으로 그림에 실제 금을 입혀 아름답게 표현했어요. 키스라는 클림트의 그림은 사랑을 고백하는 밸런타인데이에 흔하게 볼 수 있어요. 사랑하는 사람에게 보내는 카드에 가장 많이 사용하는 그림이기 때문이지요.,그림에 실제 금을 입혀 표현했어요.,클림트는 아버지의 영향으로 그림에 실제 금을 입혀서 아름답게 표현했다고 했기 때문이에요.,QT01,PL01,PT03,PT0312,"{'options': ['그림이 검은색이에요.', '그림에 실제 금을 입혀 표현했어요.', '그림은 항상 큰 칼라로 그려져요.', '그림은 사람들 말고 동물만 그려져 있어요.']}",2024-09-23T14:36:01.586938,2024-09-23T14:36:01.586938
크레인은 삽화를 그리기 위해 무엇을 하였나요?,"넵투누스의 말. 월터 크레인, 1910년, 파리 장식 미술 도서관. 로마 신화에 나오는 바다의 신 넵투누스가 말을 이끌고 달리고 있어요. 말이 파도인지 파도가 말인지 구분이 안 될 정도예요. 이 그림은 크레인의 대표작인 넵투누스의 말을 그림책 삽화로 넣기 위해 그린 거예요. 도서관에 가면이 그림이 실린 책을 찾을 수 있어요.",달리는 말을 그렸어요.,"그림은 크레인의 대표작으로, 넵투누스의 말을 그린 것이기 때문입니다.",QT01,PL01,PT03,PT0312,"{'options': ['바다의 신 넵투누스를 그렸어요.', '도서관에 책을 썼어요.', '파도를 그렸어요.', '달리는 말을 그렸어요.']}",2024-09-23T14:36:01.586938,2024-09-23T14:36:01.586938
화려하게 보이기 위해 어떻게 하였나요?,"파랑돌은 프랑스 남부에서 가장 유명한 춤이지요. 루소는 잡지의 삽화를 보고 이 그림을 그렸지만, 깃발이나 자유의 막대기 등 여러 요소들을 새로 그려 넣었어요. 덕분에 훨씬 즐겁고 화려하게 보이는 거예요.",여러 요소를 새로 그려 넣었어요.,여러 요소를 새로 그려 넣어서 훨씬 즐겁고 화려하게 보이게 하였기 때문입니다.,QT01,PL01,PT03,PT0312,"{'options': ['많은 사람들이 모였어요.', '음악을 크게 틀었어요.', '새로운 춤을 만들었어요.', '여러 요소를 새로 그려 넣었어요.']}",2024-09-23T14:36:01.586938,2024-09-23T14:36:01.586938
그림에 여러 요소를 새로 그려 넣었더니 어떤 느낌이 들었나요?,"파랑돌은 프랑스 남부에서 가장 유명한 춤이지요. 루소는 잡지의 삽화를 보고 이 그림을 그렸지만, 깃발이나 자유의 막대기 등 여러 요소들을 새로 그려 넣었어요. 덕분에 훨씬 즐겁고 화려하게 보이는 거예요.",훨씬 즐겁고 화려해 보였어요.,여러 요소를 새로 그려 넣어 그림이 더욱 즐겁고 화려해 보였다는 내용과 일치하기 때문입니다.,QT01,PL01,PT03,PT0312,"{'options': ['슬프고 어두워 보였어요.', '심플하고 간단해 보였어요.', '지루하고 단조로워 보였어요.', '훨씬 즐겁고 화려해 보였어요.']}",2024-09-23T14:36:01.586938,2024-09-23T14:36:01.586938
고향의 대표적인 것을 표현하기 위해 어떤 것을 하였나요?,하지만 그 외에도 오스트리아 빈 출신답게 고향의 대표적인 빈 왈츠의 모습을 빼놓지 않고 그렸지요. 빈 왈츠는 계속해서 회전하는 춤으로 보통 왈츠에 비해 빠른 박자를 지닌 왈츠이지요. 그림 속 무도회장에서는 슈트라우스의 음악이 흘러나오고 있겠죠?,빈 왈츠를 그렸어요.,빈 왈츠는 고향의 대표적인 춤이기 때문에 그렸다고 할 수 있습니다.,QT01,PL01,PT03,PT0312,"{'options': ['농담을 했다.', '편지를 썼다.', '춤을 췄다.', '빈 왈츠를 그렸어요.']}",2024-09-23T14:36:01.586938,2024-09-23T14:36:01.586938
클레는 작품들을 어떻게 그렸나요?,"아이의 놀이. 파울 클레, 1939년, 베르그루엔 미술관. 자유로운 검은 선들과 함께 따뜻한 색이 어우러져 있어요. 거기에 여러 가지 도형이나 문자, 기호까지 그려 넣어 유아스럽고 재치 있게 표현했어요. ""나는 갓난아이가 되어 처음으로 돌아가고 싶다.""라고 말할 정도로 클레는 어린아이들이 상상력의 원천이라고 생각했어요. 클레의 그림은 아이가 그린 것처럼 익살스럽고 기발한 상상력이 돋보여요.",익살스럽고 기발하게 그렸다.,클레의 그림은 어린아이들이 그린 것처럼 재치 있고 상상력이 넘치기 때문입니다.,QT01,PL01,PT03,PT0312,"{'options': ['슬프고 어두우며 그렸다.', '정확하고 복잡하게 그렸다.', '평범하고 무난하게 그렸다.', '익살스럽고 기발하게 그렸다.']}",2024-09-23T14:36:01.586938,2024-09-23T14:36:01.586938
코소라가 주로 그린 것은 어떤 것들인가요?,"데메트리오 코소라(1851 1895)는 이탈리아의 화가예요. 넉넉한 시골 풍경을 주로 그렸고, 초상화나 우리 주변의 일상적인 모습도 즐겨 그렸어요. 그림 속 모델의 모습들이 아주 자연스럽지요.",주로 시골 풍경을 그렸어요.,코소라는 넉넉한 시골 풍경을 주로 그렸다고 하였기 때문입니다.,QT01,PL01,PT03,PT0312,"{'options': ['주로 바다 풍경을 그렸어요.', '주로 동물 그림을 그렸어요.', '주로 도시의 모습을 그렸어요.', '주로 시골 풍경을 그렸어요.']}",2024-09-23T14:36:01.586938,2024-09-23T14:36:01.586938
코소라는 주로 어디에서 그림을 그렸을까요?,"데메트리오 코소라(1851 1895)는 이탈리아의 화가예요. 넉넉한 시골 풍경을 주로 그렸고, 초상화나 우리 주변의 일상적인 모습도 즐겨 그렸어요. 그림 속 모델의 모습들이 아주 자연스럽지요.",시골에서,코소라는 시골 풍경을 주로 그렸다고 하니 주로 시골에서 그림을 그렸을 거예요.,QT01,PL01,PT03,PT0312,"{'options': ['산속에서', '바닷가에서', '도시에서', '시골에서']}",2024-09-23T14:36:01.586938,2024-09-23T14:36:01.586938
