isbn,textID,classification,text,imageFile,imageCaption,word_count,word_avg,word_hard,length,Cluster,Difficulty_Level
9788960161726,56893,의사소통,선생님이 이름을 부르는 소리에 공룡이 책상 밑으로 숨으려고 한다면 어떻게 해야 할까요? “손을 번쩍 들고 씩씩하게 대답해야지. 네가 없는 줄 알고 네 크레파스를 다른 친구에게 주시면 어떻게 해?”라고 용기를 북돋아 주면 되겠지요?,https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161726_56893.jpg,"선생님이 이름을 부르자, 친구들은 손을 번쩍 들고 씩씩하게 대답합니다.",32.0,2.5,3.0,128.0,0,1
9788960161726,56897,의사소통,선생님이 이름을 부르는 소리에 공룡이 책상 밑으로 숨으려고 한다면 어떻게 해야 할까요? “손을 번쩍 들고 씩씩하게 대답해야지. 네가 없는 줄 알고 네 크레파스를 다른 친구에게 주시면 어떻게 해?”라고 용기를 북돋아 주면 되겠지요?,https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161726_56897.jpg,책상 밑에 숨어 있는 공룡에게 선생님이 부르면 씩씩하게 대답해야 한다고 말했습니다.,32.0,2.5,3.0,128.0,0,1
9788960161740,57635,의사소통,톰 아저씨와 얼룩이는 저녁을 먹으려고 식당에 들어갔어요. 식당에는 아저씨의 친구들이 많이 있어요. 모두 톰 아저씨처럼 트럭을 운전하는 친구들이지요.,https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161740_57635.jpg,톰 아저씨와 얼룩이가 친구들이 많은 식당에 앉아 있습니다.,18.0,1.0,1.0,82.0,0,1
9788960161764,56457,의사소통,"필버트가 찬 공이 차도 쪽으로 데굴데굴 굴러갔어요. 앗, 위험해요! 차도에서는 이쪽저쪽 잘 살펴보아야 해요.",https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161764_56457.jpg,필버트의 축구공이 나뭇잎이 떨어져 있는 차도로 혼자 굴러갔어요.,14.0,2.6666666666666665,4.0,60.0,0,1
9788960161764,56473,의사소통,필버트는 친구들에게 인사하고 할머니 댁으로 향했어요. 폴짝폴짝! 피울 버트는 바람처럼 뛰었어요. 잠을 자고 있는 고양이 옆도 재빠르게 지나갔고요.,https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161764_56473.jpg,필버트는 친구들과 손 흘들며 인사 나누고 할머니 댁으로 뛰었어요.,18.0,1.0,1.0,81.0,0,1
9788960161764,56544,의사소통,"잠시 뒤, 울음을 그친 필버트가 말했어요. “엄마, 할머니 댁에 다시 다녀올게요!” 할머니 댁으로 향하던 필버트는 친구들이 축구를 하는 풀밭을 지나게 되었어요.",https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161764_56544.jpg,필버트는 친구들이 축구를 하고 있는 풀밭을 지나갔어요.,21.0,1.0,1.0,89.0,0,1
9788960161771,56884,의사소통,깊고 조용한 숲속에 토끼 아저씨가 살고 있었어요. 토끼 아저씨에게는 귀여운 친구가 있었어요. 작고 예쁜 새 '로빈'이었지요.,https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161771_56884.jpg,숲속에서 토끼 아저씨가 나무 위에 앉아 있는 귀여운 친구 로빈을 만났습니다.,16.0,1.0,1.0,69.0,0,1
9788960161771,56890,의사소통,깊고 조용한 숲속에 토끼 아저씨가 살고 있었어요. 토끼 아저씨에게는 귀여운 친구가 있었어요. 작고 예쁜 새 '로빈'이었지요.,https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161771_56890.jpg,숲속 큰 나무 밑 의자에 토끼 아저씨가 앉아 산을 바라보고 있어요.,16.0,1.0,1.0,69.0,0,1
9788960161771,56922,의사소통,"""로빈아, 넌 아직 숲 속에 남아 있었구나."" 토끼 아저씨는 무척 기뻤어요. 그래서 로빈의 노랫소리에 맞추어 덩실덩실 춤을 추었지요. 로빈은 아침마다 토끼 아저씨의 집을 찾아왔어요. 토끼 아저씨와 로빈은 아침부터 저녁까지 늘 함께 있었지요.",https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161771_56922.jpg,쓸쓸했던 로빈이 나무 위에서 반갑게 토끼 아저씨를 내려다 보며 인사합니다.,32.0,1.875,3.0,134.0,0,1
9788960161771,56954,의사소통,"그런데 그때, 로빈의 노랫소리가 들려왔어요! “무사했구나, 로빈아. 얼마나 걱정했다고.” 토끼 아저씨는 그제야 환하게 웃었어요.",https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161771_56954.jpg,쓰러진 나무 옆에 있던 토끼 아저씨는 로빈의 노랫소리를 듣고 환하게 웃습니다.,14.0,1.0,1.0,71.0,0,1
9788960161801,58280,의사소통,네가 좋아하는 완두콩이 잔뜩 있구나. 마음껏 먹어도 좋아. 바람에 날아온 나뭇잎도 잡아봐. 아주 재빨리 움직여야할거야.,https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161801_58280.jpg,바람에 날려온 나뭇잎이 쌓여 있는 구멍 안을 들여다보고 있습니다.,15.0,4.0,5.0,66.0,0,1
9788960161825,56779,의사소통,하지만 개구쟁이 양들은 잠시도 가만있지 않았어요. 양들은 우르르 스케이트장으로 몰려갔어요. 그리고 꽁꽁 언 얼음 위에서 씽씽 스케이트를 탔지요.,https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161825_56779.jpg,피비의 방에 있던 개구쟁이 양들이 스케이트장으로 몰려갔습니다.,18.0,1.0,1.0,80.0,0,1
9788960161856,56145,의사소통,"제프리는 글짓기 숙제를 어떻게 시작해야 할지 도무지 생각이 나지 않았어요. 그래서 종이 위에 낙서를 하기 시작했지요. 하늘을 나는 비행기, 높은 산과 호수, 외계인을 그린 제프리는 어느새 볼록한 배에 기다란 팔을 가진 나무늘보를 그리고 있었어요.",https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161856_56145.jpg,"제프리가 종이에 하늘을 나는 비행기, 높은 산과 호수, 해, 달, 구름을 그리고 있어요.",34.0,2.0,3.0,137.0,0,1
9788960161856,56498,의사소통,"""그래, 고마워."" 제프리는 고개를 끄덕이며 웃었어요. 그러고는 어느새 한 장밖에 남지 않은 종이를 보고 환호성을 질렀어요. ""야호! 글짓기 숙제를 모두 끝냈어. 나무늘보 네 덕분이야."" 제프리는 글을 마무리한 다음 마지막으로 포근한 담요를 그렸어요. 나무늘보는 마침내 세상에서 가장 포근한 담요를 찾았습니다. 무척 지친 나무늘보는 담요 속에 들어가 곧 깊은 잠에 빠져 들었습니다. 적어도 그날 저녁에는 말입니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161856_56498.jpg,지친 나무늘보가 소파에 누워 담요를 덮고 깊은 잠에 빠져 들었습니다.,54.0,2.4285714285714284,4.0,231.0,0,1
9788960161863,57143,의사소통,나는 비의 요정을 알고 있어요. 비의 요정은 하늘에서 비를 내려 주는 일을 해요. 비의 요정은 구름 위를 사뿐사뿐 걸어 다녀요.,https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161863_57143.jpg,파란 신발을 신은 비의 요정이 구름 위를 사뿐사뿐 걸어 다녀요.,20.0,1.0,1.0,71.0,0,1
9788960161863,57190,의사소통,"비의 요정이 구름 아래를 내려다보니, 잠든 사이 내린 비에 온 세상은 회색빛으로 가득했어요. 그제야 비의 요정은 구름 위를 빠르게 뛰어다녔어요. 수도꼭지를 꼭꼭 잠그려고요.",https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161863_57190.jpg,비의 요정이 구름 위를 뛰어다니며 수도꼭지를 잠그고 있습니다.,23.0,2.0,4.0,96.0,0,1
9788960161863,57197,의사소통,"비의 요정이 구름 아래를 내려다보니, 잠든 사이 내린 비에 온 세상은 회색빛으로 가득했어요. 그제야 비의 요정은 구름 위를 빠르게 뛰어다녔어요. 수도꼭지를 꼭꼭 잠그려고요.",https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161863_57197.jpg,내리던 비가 점점 그치고 해가 뜨며 날이 개이기 시작했어요.,23.0,2.0,4.0,96.0,0,1
9788960161863,57227,의사소통,"드디어 비가 멈췄어요. 그런데 피곤에 지친 요정은 또다시 스르르 잠이 들고 말았어요. 한참 뒤, 비의 요정은 눈부신 햇살에 잠에서 깼어요. “아이코, 수도꼭지를 잠가 놓고 몇 시간이나 잔 거야!” 세상은 이제 산이며 들이며 온통 바싹바싹 마르고 말았어요.",https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161863_57227.jpg,비가 그치고 강렬한 햇살에 세상은 바싹바싹 마르고 말았습니다.,36.0,5.0,5.0,142.0,0,1
9788960161863,57229,의사소통,그제야 비의 요정은 구름 위를 재빠르게 뛰어다녔어요. 수도꼭지를 열어 두려고요. 비의 요정은 오늘도 구름 위에서 바쁘게 일을 하고 있답니다.,https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161863_57229.jpg,비의 요정이 구름 위를 뛰어다니며 수도꼭지를 열고 있습니다.,19.0,1.0,1.0,78.0,0,1
9788960161870,58114,의사소통,"나는 어른이 되면, 친구들과 우리 집에서 함께 살 거예요. 아침부터 밤늦게까지 놀 거예요. 밤 아홉 시가 되어도 잠자리에 들지 않아도 되지요.",https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161870_58114.jpg,나와 친구들은 우리 집에서 계단을 뛰어다니며 신나게 놀아요.,21.0,2.0,4.0,79.0,0,1
9788960161870,58571,의사소통,"알록달록 공과 칙칙폭폭 기차, 커다란 미끄럼틀도 있어요. 나는 그곳에서 친구들과 함께 마음껏 그림을 그릴 거예요.나는 어른이 되면, 나무 위에 집을 지을 거예요. 나무 주위에는 맛있는 열매가 가득하지요.",https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161870_58571.jpg,"공과 커다란 미끄럼틀이 있고, 친구들이 재밌게 놀고 있습니다.",27.0,1.3333333333333333,2.0,113.0,0,1
9788960161870,58581,의사소통,"알록달록 공과 칙칙폭폭 기차, 커다란 미끄럼틀도 있어요. 나는 그곳에서 친구들과 함께 마음껏 그림을 그릴 거예요.나는 어른이 되면, 나무 위에 집을 지을 거예요. 나무 주위에는 맛있는 열매가 가득하지요.",https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161870_58581.jpg,나는 나무 위에 집을 직접 지어서 예쁘게 색칠할 거예요.,27.0,1.3333333333333333,2.0,113.0,0,1
9788960161870,58596,의사소통,나는 친구들을 초대해서 맛있는 간식을 실컷 먹을 거예요. 친구들은 아주 오랫동안 우리 집에 머물면서 함께 놀 거예요. 어른 곰이 되면 그렇게 하는 거니까요.,https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161870_58596.jpg,친구들이 머물며 노는 우리 집은 나무 위에 있습니다.,23.0,2.6,5.0,87.0,0,1
9788960161870,58630,의사소통,"나는 어른 곰이 되면, 직접 꿀을 따서 친구 집에 놀러 갈 거예요. 우리는 카드놀이와 숨바꼭질놀이를 하면서 날이 저무는 줄 모르고 실컷 놀 거예요. 어른 곰이 되면 그렇게 하는 거니까요.",https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161870_58630.jpg,친구 집에 가져가려고 내가 직접 딴 꿀이 수레에 실려 있어요.,29.0,2.1666666666666665,4.0,104.0,0,1
9788960161887,68521,의사소통,길은 온통 길고 긴 면 가락으로 뒤덮였어요.  마을 사람들은 거리로 뛰쳐나와 면을 냄비에 담았어요. ,https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161887_68521.jpg,마을 사람들은 거리로 뛰쳐나와 면을 냄비에 담았어요. ,14.0,2.0,2.0,56.0,0,1
9788960161894,58307,의사소통,그 바람에 윌리엄은 프테로사우루스의 등에서 떨어지고 말았어요. 윌리엄은 아래로. 아래로 떨어져. 물속으로 풍덩 빠지고 말았어요.,https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161894_58307.jpg,윌리엄이 프테로사우루스의 등에서 떨어져 물속으로 빠졌습니다.,15.0,2.0,2.0,71.0,0,1
9788960161900,56312,의사소통,얼음은 생쥐를 지나 달려갔어요. 개미는 그 뒤를 쫓고 있었고요. “얼음찜질이 하고 싶었는데 마침 잘됐다!” 생쥐가 말했어요. “잡을 테면 잡아 봐! 난 바다로 갈 거야.” 얼음은 계속 바다를 향해 달려갔어요.,https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161900_56312.jpg,열심히 달려가는 얼음을 생쥐와 새들이 바라보고 있습니다.,29.0,6.0,6.0,116.0,0,1
9788960161917,61802,의사소통,"도기는 해적선의 선장이에요. 온 세상 안 가 본 곳이 없었지요. 어느 날, 보물 지도를 손에 넣은 도기는 보물을 찾아 떠나기로 결심했어요.",https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161917_61802.jpg,배가 떠 있는 바다 앞에 선 해적선의 선장 도기는 보물 지도를 보고 있었습니다.,21.0,2.8,4.0,77.0,0,1
9788960161917,65112,의사소통,"""보물이 네 마음에 들었으면 좋겠지만 말이야."" 로저와 선원들은 몇 시간 동안 땅을 판 뒤에야 간신히 보물 상자를 꺼낼 수 있었어요. 그런데 상자 안에는.",https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161917_65112.jpg,열린 보물 상자를 보던 로저와 선원들은 깜짝 놀랐습니다.,23.0,2.0,3.0,86.0,0,1
9788960161917,65119,의사소통,"우리의 친구 개. 개는 거의 전 세계에서 기르는 가장 오래된 가축이에요. 개는 집을 지켜 주기도 하고, 양 떼를 몰기도 하고, 썰매를 끌어 주는 등 사람에게 많은 도움을 주어요. 개는 냄새를 아주 잘 맡아요. 그래서 잃어버린 물건의 냄새만 맡고도 물건을 금세 찾아 주기도 하지요. 개들도 사람처럼 여러 가지 표정과 몸짓으로 감정을 표현할 수 있어요. 반가운 사람을 보면 꼬리를 살랑거리며 응석을 부리기도 하고, 화가 날 때에는 이빨을 드러내고 커다란 소리로 짖기도 해요. 그리고 무서울 때에는 꼬리를 축 내리고 구석으로 숨어요. 우리나라의 대표적인 개로는 진돗개, 풍산개, 삽살개가 있어요. 특히 진돗개는 무척 용맹스러워서 산속에서 멧돼지를 만나도 겁을 먹지 않아요. 또한 진돗개는 머리가 좋고, 주인에 대한 충성심이 강하기로 널리 알려진 개랍니다.",https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161917_65119.jpg,도기와 친구들은 집을 지켜 주기도 하고 양 떼를 몰기도 하고 썰매를 끌어 주는 세계에서 가장 오래된 가축인 개입니다.,106.0,2.5,5.0,419.0,0,1
9788960161931,57046,의사소통,"오소리는 풀쩍 몸을 날려두더지를 잡았어요. 그런데 두더지가 몸을 흔드는 바람에 그만 놓치고 말았어요. 그때, 오소리의 눈에 생쥐 한 마리가 들어왔어요. ‘생쥐 햄버거도 그런대로 맛있을 거야.’ 게다가 작은 구멍 속으로 쏙 들어가 버렸지요.",https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161931_57046.jpg,풀숲에 몸을 숨긴 오소리가 길을 걸어가는 생쥐를 바라보며 생쥐 햄버거를 생각하고 있습니다.,32.0,2.0,4.0,133.0,0,1
9788960161931,57430,의사소통,"오소리는 생쥐를 덥석 움켜잡았어요. 그런데 생쥐가 발버둥 치는 바람에 또 놓치고 말았어요. 생쥐도 작은 구멍 속으로 달아나버렸지요. 그때, 지나가던 토끼 한 마리가 눈에 띄었어요. ‘초콜릿 시럽을 듬뿍 얹은 토끼 아이스크림도 맛있겠지.’",https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161931_57430.jpg,오소리가 생쥐를 움켜쥐자 생쥐가 발버둥 치면서 오소리의 손안에서 도망쳤습니다.,31.0,1.8333333333333333,4.0,132.0,0,1
9788960161955,58237,의사소통,"“어, 작고 동그란 알이네.” 에디는 이렇게 작고 동그란 알을 거북 아저씨네 집에서 본 적이 있었어요. 그래서 거북 아저씨가 알을 잃어버렸다고 생각했지요.",https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161955_58237.jpg,집에 있던 에디가 문을 열고 나와서 알을 보고 있습니다.,21.0,2.25,4.0,86.0,0,1
9788960161955,58250,의사소통,"거북 아저씨가 토끼 아주머니에게 물었어요. “아니요. 처음 보는 알인걸요. 그리고 제가 돌보아주고 싶지만, 제 아이들이 너무 많아서요. 알을 돌보아줄 누군가를 찾아야겠어요.” 토끼 아주머니는 에디와 거북 아저씨를 집안으로 초대했어요.",https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161955_58250.jpg,토끼 아주머니는 거북 아저씨와 에디를 초대했어요.,28.0,1.5714285714285714,3.0,130.0,0,1
9788960161986,56310,의사소통,"잠자러 가기 전에 아빠 곰과 아기 곰은 함께 목욕을 해요. 첨벙첨벙! “꽥꽥, 나도 함께 목욕을 할래요!” 청둥오리도 욕조 속으로 뛰어들었어요.",https://eglubucket.s3.amazonaws.com/images/03_01T_01S_9788960161986_56310.jpg,청둥오리가 두 날개를 펼치며 거품이 가득 찬 욕조에서 목욕을 합니다.,20.0,1.5,2.0,80.0,0,1
